1140, 12:18:43, 0, 0.000000, 0.000000, 0.00, 85500.25, 12.56, 13.00, 2, 6, 2, 0
1146, 12:18:50, 0, 0.000000, 0.000000, 0.00, 85502.00, 12.50, 13.00, 6, 2, 10, 0
1153, 12:18:56, 0, 0.000000, 0.000000, 0.00, 85506.50, 12.50, 13.00, 2, 2, 2, 0
1159, 12:19:3, 0, 0.000000, 0.000000, 0.00, 85509.75, 12.44, 13.00, 4, 2, 6, 0
1166, 12:19:9, 0, 0.000000, 0.000000, 0.00, 85511.25, 12.38, 13.00, 6, 14, 6, 2
1172, 12:19:16, 0, 0.000000, 0.000000, 0.00, 85510.75, 12.31, 13.00, 0, 6, 6, 4
1179, 12:19:22, 0, 0.000000, 0.000000, 0.00, 85512.00, 12.25, 13.00, 2, 2, 2, 0
1185, 12:19:29, 0, 0.000000, 0.000000, 0.00, 85511.25, 12.19, 13.00, 0, 4, 4, 2
1192, 12:19:35, 0, 0.000000, 0.000000, 0.00, 85508.75, 12.13, 13.00, 4, 4, 14, 0
1198, 12:19:42, 0, 0.000000, 0.000000, 0.00, 85509.25, 12.06, 12.50, 0, 6, 2, 0
1205, 12:19:48, 0, 0.000000, 0.000000, 0.00, 85509.00, 12.00, 12.50, 0, 2, 8, 2
1211, 12:19:55, 0, 0.000000, 0.000000, 0.00, 85509.00, 11.94, 12.50, 6, 2, 4, 0
1218, 12:20:1, 0, 0.000000, 0.000000, 0.00, 85506.25, 11.88, 12.50, 6, 2, 2, 0
1224, 12:20:8, 0, 0.000000, 0.000000, 0.00, 85504.00, 11.81, 12.50, 2, 4, 8, 0
1231, 12:20:14, 0, 0.000000, 0.000000, 0.00, 85504.75, 11.75, 12.50, 6, 2, 4, 0
1237, 12:20:21, 0, 0.000000, 0.000000, 0.00, 85498.25, 11.69, 12.50, 2, 14, 2, 2
1244, 12:20:27, 0, 0.000000, 0.000000, 0.00, 85502.75, 11.63, 12.50, 4, 2, 0, 0
1250, 12:20:34, 0, 0.000000, 0.000000, 0.00, 85498.50, 11.56, 12.00, 4, 2, 4, 0
1257, 12:20:40, 0, 0.000000, 0.000000, 0.00, 85503.50, 11.50, 12.00, 8, 6, 6, 2
1263, 12:20:47, 0, 0.000000, 0.000000, 0.00, 85511.00, 11.44, 12.00, 4, 4, 4, 0
1270, 12:20:53, 0, 0.000000, 0.000000, 0.00, 85507.00, 11.38, 12.00, 6, 0, 8, 0
1276, 12:21:0, 0, 0.000000, 0.000000, 0.00, 85509.75, 11.31, 12.00, 4, 4, 10, 2
1283, 12:21:6, 0, 0.000000, 0.000000, 0.00, 85510.00, 11.25, 12.00, 2, 2, 2, 0
1289, 12:21:13, 0, 0.000000, 0.000000, 0.00, 85508.50, 11.19, 12.00, 8, 4, 6, 0
1296, 12:21:19, 0, 0.000000, 0.000000, 0.00, 85507.50, 11.13, 12.00, 2, 10, 6, 2
1302, 12:21:26, 0, 0.000000, 0.000000, 0.00, 85505.50, 11.06, 11.50, 6, 6, 4, 0
1309, 12:21:32, 0, 0.000000, 0.000000, 0.00, 85505.50, 11.00, 11.50, 6, 6, 10, 2
1315, 12:21:39, 0, 0.000000, 0.000000, 0.00, 85505.25, 10.94, 11.50, 6, 8, 8, 2
1321, 12:21:45, 0, 0.000000, 0.000000, 0.00, 85502.50, 10.88, 11.50, 4, 6, 2, 2
1328, 12:21:52, 0, 0.000000, 0.000000, 0.00, 85500.50, 10.81, 11.50, 4, 4, 4, 0
1334, 12:21:58, 0, 0.000000, 0.000000, 0.00, 85497.50, 10.75, 11.50, 6, 4, 0, 0
1341, 12:22:5, 0, 0.000000, 0.000000, 0.00, 85495.75, 10.69, 11.50, 2, 2, 4, 0
1347, 12:22:11, 0, 0.000000, 0.000000, 0.00, 85494.50, 10.63, 11.00, 2, 0, 0, 0
1354, 12:22:18, 0, 0.000000, 0.000000, 0.00, 85490.00, 10.56, 11.00, 10, 6, 6, 0
1360, 12:22:24, 0, 0.000000, 0.000000, 0.00, 85488.75, 10.50, 11.00, 2, 0, 4, 0
1367, 12:22:31, 0, 0.000000, 0.000000, 0.00, 85486.00, 10.44, 11.00, 0, 0, 6, 0
1373, 12:22:37, 0, 0.000000, 0.000000, 0.00, 85487.00, 10.38, 11.00, 2, 6, 0, 0
1380, 12:22:44, 0, 0.000000, 0.000000, 0.00, 85486.50, 10.31, 11.00, 4, 2, 2, 0
1386, 12:22:50, 0, 0.000000, 0.000000, 0.00, 85480.00, 10.25, 11.00, 4, 2, 4, 0
1393, 12:22:56, 0, 0.000000, 0.000000, 0.00, 85482.75, 10.19, 11.00, 4, 6, 4, 0
1399, 12:23:3, 0, 0.000000, 0.000000, 0.00, 85486.00, 10.13, 11.00, 8, 6, 4, 0
1405, 12:23:9, 0, 0.000000, 0.000000, 0.00, 85489.00, 10.06, 10.50, 6, 8, 6, 2
1412, 12:23:16, 0, 0.000000, 0.000000, 0.00, 85491.75, 10.00, 10.50, 12, 4, 2, 0
1418, 12:23:22, 0, 0.000000, 0.000000, 0.00, 85493.75, 9.94, 10.50, 6, 2, 8, 0
1425, 12:23:29, 0, 0.000000, 0.000000, 0.00, 85495.50, 9.88, 10.50, 4, 6, 2, 0
1431, 12:23:35, 0, 0.000000, 0.000000, 0.00, 85495.25, 9.81, 10.50, 6, 8, 6, 2
1438, 12:23:42, 0, 0.000000, 0.000000, 0.00, 85498.00, 9.75, 10.50, 0, 2, 8, 0
1444, 12:23:48, 0, 0.000000, 0.000000, 0.00, 85496.25, 9.69, 10.50, 0, 0, 6, 0
1451, 12:23:55, 0, 0.000000, 0.000000, 0.00, 85495.00, 9.56, 10.50, 2, 2, 0, 0
1457, 12:24:1, 0, 0.000000, 0.000000, 0.00, 85494.00, 9.50, 10.00, 0, 4, 2, 0
1464, 12:24:8, 0, 0.000000, 0.000000, 0.00, 85494.50, 9.44, 10.00, 4, 4, 4, 0
1470, 12:24:14, 0, 0.000000, 0.000000, 0.00, 85496.50, 9.38, 10.00, 4, 2, 0, 0
1477, 12:24:21, 0, 0.000000, 0.000000, 0.00, 85502.00, 9.31, 10.00, 10, 0, 10, 0
1483, 12:24:27, 0, 0.000000, 0.000000, 0.00, 85499.50, 9.25, 10.00, 6, 6, 0, 0
1490, 12:24:34, 0, 0.000000, 0.000000, 0.00, 85502.00, 9.19, 10.00, 4, 0, 2, 0
1496, 12:24:40, 0, 0.000000, 0.000000, 0.00, 85502.00, 9.13, 10.00, 2, 0, 6, 0
1503, 12:24:47, 0, 0.000000, 0.000000, 0.00, 85503.75, 9.06, 9.50, 0, 8, 4, 0
1509, 12:24:53, 0, 0.000000, 0.000000, 0.00, 85509.00, 9.00, 9.50, 8, 10, 4, 0
1516, 12:25:0, 0, 0.000000, 0.000000, 0.00, 85511.00, 8.94, 9.50, 4, 2, 4, 0
1522, 12:25:6, 0, 0.000000, 0.000000, 0.00, 85506.25, 8.88, 9.50, 2, 2, 8, 2
1529, 12:25:13, 0, 0.000000, 0.000000, 0.00, 85510.50, 8.81, 9.50, 2, 2, 6, 0
1535, 12:25:19, 0, 0.000000, 0.000000, 0.00, 85508.75, 8.75, 9.50, 2, 4, 2, 0
1542, 12:25:26, 0, 0.000000, 0.000000, 0.00, 85507.50, 8.69, 9.50, 6, 0, 2, 0
